customer_id,customer_name,segment,recency,frequency,monetary,rfm_score,customer_segment
CK-123251,Christine Kargatis,Home Office,71,7,1916,443,Champions
KB-164052,Katrina Bavinger,Home Office,96,6,5858,345,Loyal Customers
KH-163302,Katharine Harms,Corporate,437,4,1544,123,Lost Customers
IM-50552,Ionia McGrath,Consumer,20,4,1207,522,Potential/Others
DL-29252,Daniel Lacy,Consumer,156,5,478,231,At Risk
CJ-120101,Caroline Jumper,Consumer,323,4,1948,223,Lost Customers
TG-216401,Trudy Glocke,Consumer,43,9,2980,454,Champions
BH-17102,Brosina Hoffman,Consumer,94,7,3251,344,Loyal Customers
SD-104852,Shirley Daniels,Home Office,407,3,43,121,Lost Customers
BS-113653,Bill Shonely,Corporate,26,12,6543,555,Champions
SC-107251,Steven Cartwright,Consumer,322,3,2136,223,Lost Customers
AS-102852,Alejandro Savely,Corporate,20,7,4997,545,Champions
DB-133602,Dennis Bolton,Home Office,239,8,1498,253,At Risk
CA-123102,Christine Abelman,Corporate,15,7,2734,544,Champions
CM-18301,Cari MacIntyre,Corporate,149,5,3061,334,Loyal Customers
JK-153253,Jason Klamczynski,Corporate,468,7,3330,144,At Risk
HE-48001,Harold Engle,Corporate,62,3,227,421,Potential/Others
LW-71251,Liz Willingham,Consumer,34,5,2012,433,Loyal Customers
RA-199452,Ryan Akin,Consumer,24,7,4439,545,Champions
RM-193753,Raymond Messe,Consumer,280,4,4028,234,At Risk
CP-120851,Cathy Prescott,Corporate,435,3,3889,124,Lost Customers
DM-133451,Denise Monton,Corporate,91,7,6883,345,Loyal Customers
SC-100951,Sanjit Chand,Consumer,226,4,717,232,At Risk
RK-193002,Ralph Kennedy,Consumer,309,5,1048,232,At Risk
HZ-49502,Henia Zydlo,Consumer,209,3,304,221,Lost Customers
DE-132551,Deanra Eno,Home Office,20,5,3761,534,Loyal Customers
RW-195404,Rick Wilson,Corporate,121,7,7400,345,Loyal Customers
EB-138401,Ellis Ballard,Corporate,442,5,4078,134,At Risk
CC-121003,Chad Cunningham,Home Office,52,9,3997,454,Champions
EB-139751,Erica Bern,Corporate,20,9,1985,553,Champions
NG-83552,Nat Gilpin,Corporate,696,2,403,111,Lost Customers
JK-153703,Jay Kimmel,Consumer,121,6,4556,345,Loyal Customers
JC-157751,John Castell,Consumer,8,6,4133,544,Champions
MS-175301,MaryBeth Skach,Consumer,71,7,6450,445,Champions
LO-171704,Lori Olson,Corporate,3,5,644,532,Loyal Customers
TS-216554,Trudy Schmidt,Consumer,239,5,3368,234,At Risk
IG-50852,Ivan Gibson,Consumer,35,6,1618,443,Champions
CD-122801,Christina DeMoss,Consumer,173,7,10763,245,At Risk
AJ-109602,Astrea Jones,Consumer,208,6,4502,235,At Risk
LP-170802,Liz Pelletier,Consumer,56,7,1128,442,Champions
NS-186402,Noel Staavos,Corporate,37,10,4581,455,Champions
HM-148603,Harry Marie,Corporate,142,5,4851,335,Loyal Customers
AT-7351,Annie Thurman,Consumer,1057,1,10,111,Lost Customers
LF-171851,Luke Foster,Consumer,50,5,3870,434,Loyal Customers
TT-212201,Thomas Thornton,Consumer,104,5,4625,335,Loyal Customers
SJ-202154,Sarah Jordon,Consumer,30,6,1341,542,Champions
RS-98702,Roy Skaria,Home Office,324,4,565,232,At Risk
JE-161652,Justin Ellison,Corporate,384,6,2278,143,At Risk
GB-45752,Giulietta Baptist,Consumer,919,2,449,111,Lost Customers
CC-121452,Charles Crestani,Consumer,252,7,4945,245,At Risk
LC-170502,Liz Carlisle,Consumer,5,6,4298,545,Champions
FC-43352,Fred Chung,Corporate,111,3,425,321,Potential/Others
SR-204251,Sharelle Roach,Home Office,126,5,2027,333,Loyal Customers
MO-78001,Meg O'Connel,Home Office,31,6,1885,543,Champions
ND-183702,Natalie DeCherney,Consumer,393,3,3485,124,Lost Customers
CV-22951,Christina VanderZanden,Consumer,111,4,387,321,Potential/Others
BV-112453,Benjamin Venier,Corporate,125,3,2464,313,Potential/Others
KS-163001,Karen Seio,Corporate,441,5,1979,133,At Risk
BT-114853,Brad Thomas,Home Office,31,10,1678,553,Champions
DB-132101,Dean Braden,Consumer,17,7,2179,543,Champions
MG-181453,Mike Gockenbach,Consumer,3,11,2416,553,Champions
AH-1953,Alan Haines,Corporate,279,6,2483,233,At Risk
HD-47851,Harold Dahlen,Home Office,107,6,3311,344,Loyal Customers
PK-189101,Paul Knutson,Home Office,210,4,1397,233,At Risk
RH-96001,Rob Haberlin,Consumer,517,4,1421,133,At Risk
PS-187603,Pamela Stobb,Consumer,36,8,3252,454,Champions
GR-145601,Georgia Rosenberg,Corporate,56,9,2840,454,Champions
DO-136453,Doug O'Connell,Consumer,231,6,1947,243,At Risk
KA-65251,Kelly Andreada,Consumer,292,4,407,221,Lost Customers
GT-147554,Guy Thornton,Consumer,35,4,227,421,Potential/Others
PK-190752,Pete Kriz,Consumer,37,6,4270,444,Champions
ML-73951,Marina Lichtenstein,Corporate,133,4,497,321,Potential/Others
PS-89701,Paul Stevenson,Home Office,923,2,57,111,Lost Customers
SG-108901,Susan Gilcrest,Corporate,401,3,459,121,Lost Customers
JC-153852,Jenna Caffey,Consumer,55,8,6236,455,Champions
LH-70202,Lisa Hazard,Consumer,1046,1,4,111,Lost Customers
MC-75752,Matt Collins,Consumer,44,5,2859,434,Loyal Customers
TP-111301,Theone Pippenger,Consumer,202,3,748,222,Lost Customers
AH-302,Aaron Hawkins,Corporate,577,3,1248,112,Lost Customers
JH-59103,Jonathan Howell,Consumer,157,3,1618,223,Lost Customers
DV-134652,Dianna Vittorini,Consumer,409,2,412,111,Lost Customers
TA-113852,Tom Ashbrook,Home Office,853,2,2594,114,Lost Customers
ML-82651,Muhammed Lee,Consumer,422,5,984,132,At Risk
LC-169604,Lindsay Castell,Home Office,437,4,3247,124,Lost Customers
TM-110101,Tamara Manning,Consumer,591,2,61,111,Lost Customers
GM-46802,Greg Matthias,Consumer,73,5,1068,432,Loyal Customers
BP-112301,Benjamin Patterson,Consumer,73,7,4264,444,Champions
VD-116701,Valerie Dominguez,Consumer,36,2,123,411,Potential/Others
BF-110803,Bart Folk,Consumer,159,5,1583,233,At Risk
BT-115301,Bradley Talbott,Home Office,58,6,6924,435,Loyal Customers
NP-183252,Naresj Patel,Consumer,56,7,2922,444,Champions
NP-186704,Nora Paige,Consumer,59,5,3909,434,Loyal Customers
MN-79352,Michael Nguyen,Consumer,658,3,2104,123,Lost Customers
JC-153402,Jasper Cacioppo,Consumer,35,11,8333,455,Champions
LW-71252,Liz Willingham,Consumer,203,4,664,222,Lost Customers
TP-215654,Tracy Poddar,Corporate,351,4,1937,133,At Risk
JW-159552,Joni Wasserman,Consumer,125,8,4086,354,Loyal Customers
RM-97502,Roland Murray,Consumer,41,6,876,442,Champions
SF-209652,Sylvia Foulston,Corporate,90,3,888,322,Potential/Others
HP-148151,Harold Pawlan,Home Office,272,4,1045,222,Lost Customers
MG-82051,Mitch Gastineau,Corporate,370,3,1355,122,Lost Customers
DJ-36302,Doug Jacobs,Consumer,35,4,1048,422,Potential/Others
DK-130904,Dave Kipp,Consumer,43,7,2652,444,Champions
JO-151451,Jack O'Briant,Corporate,70,4,2538,424,Potential/Others
JJ-154454,Jennifer Jackson,Consumer,484,5,710,132,At Risk
AH-101954,Alan Haines,Corporate,56,4,1588,423,Potential/Others
GW-46052,Giulietta Weimer,Consumer,15,3,1265,522,Potential/Others
RD-99001,Ruben Dartt,Consumer,152,5,280,231,At Risk
GB-145301,George Bell,Corporate,34,7,8129,445,Champions
MC-76351,Matthew Clasen,Corporate,905,2,634,112,Lost Customers
AG-103902,Allen Goldenen,Consumer,414,4,2646,124,Lost Customers
MN-179352,Michael Nguyen,Consumer,9,5,3182,534,Loyal Customers
LC-69302,Linda Cazamias,Corporate,292,3,1096,222,Lost Customers
FA-142302,Frank Atkinson,Corporate,147,12,7077,355,Loyal Customers
DW-135401,Don Weiss,Consumer,13,4,3800,524,Potential/Others
BD-116352,Brian Derr,Consumer,13,10,4687,555,Champions
AS-102253,Alan Schoenberger,Corporate,106,7,1031,342,Loyal Customers
TP-215653,Tracy Poddar,Corporate,134,8,2821,354,Loyal Customers
AS-106301,Ann Steele,Home Office,381,6,7447,135,At Risk
MO-175001,Mary O'Rourke,Consumer,44,4,1731,423,Potential/Others
DK-128954,Dana Kaydos,Consumer,46,5,4283,435,Loyal Customers
MC-75902,Matt Collister,Corporate,1029,1,1073,112,Lost Customers
PK-89101,Paul Knutson,Home Office,122,4,948,332,Loyal Customers
BE-114101,Bobby Elias,Consumer,121,10,5536,355,Loyal Customers
IL-151003,Ivan Liston,Consumer,223,8,3630,254,At Risk
PW-192402,Pierre Wener,Consumer,2,5,1023,532,Loyal Customers
TW-110251,Tamara Willingham,Home Office,777,2,125,111,Lost Customers
TG-213104,Toby Gnade,Consumer,338,5,3059,234,At Risk
MG-76951,Maureen Gnade,Consumer,342,3,557,222,Lost Customers
RP-98552,Roy Phan,Corporate,401,4,1226,132,At Risk
EB-137504,Edward Becker,Corporate,36,10,3236,454,Champions
KB-164053,Katrina Bavinger,Home Office,42,8,946,452,Champions
MV-181903,Mike Vittorini,Consumer,91,5,1564,333,Loyal Customers
AD-101802,Alan Dominguez,Home Office,377,5,1001,132,At Risk
BS-116652,Brian Stugart,Consumer,30,9,3734,554,Champions
JL-155053,Jeremy Lonsdale,Consumer,387,6,4446,145,At Risk
KW-65702,Kelly Williams,Consumer,240,4,2028,223,Lost Customers
RW-196902,Robert Waldorf,Consumer,54,6,941,442,Champions
NP-186853,Nora Pelletier,Home Office,15,12,5440,555,Champions
AT-4352,Alyssa Tate,Home Office,29,8,748,542,Champions
MC-176352,Matthew Clasen,Corporate,321,7,2615,244,At Risk
CM-123854,Christopher Martinez,Consumer,38,4,8953,425,Potential/Others
GH-144853,Gene Hale,Corporate,205,5,1509,233,At Risk
JE-154754,Jeremy Ellison,Consumer,194,6,1388,243,At Risk
TT-112651,Tim Taslimi,Corporate,95,6,2618,344,Loyal Customers
FH-142752,Frank Hawley,Corporate,104,6,2972,344,Loyal Customers
CH-20701,Cathy Hwang,Home Office,475,3,528,121,Lost Customers
LM-70651,Liz MacKendrick,Consumer,56,3,1616,423,Potential/Others
RM-197503,Roland Murray,Consumer,17,9,1560,553,Champions
EB-38701,Emily Burns,Consumer,602,3,84,121,Lost Customers
CM-126554,Corinna Mitchell,Home Office,28,6,6340,535,Loyal Customers
JO-155504,Jesus Ocampo,Home Office,216,5,1092,232,At Risk
RF-198403,Roy Französisch,Consumer,10,9,3972,554,Champions
CS-21302,Chad Sievert,Consumer,1017,1,25,111,Lost Customers
BW-111104,Bart Watters,Corporate,122,8,4752,345,Loyal Customers
BG-116951,Brooke Gillingham,Corporate,69,6,3436,434,Loyal Customers
CM-24451,Chuck Magee,Consumer,1016,1,341,111,Lost Customers
HR-147701,Hallie Redmond,Home Office,100,4,4409,325,Potential/Others
JW-160754,Julia West,Consumer,462,4,1428,123,Lost Customers
DB-132104,Dean Braden,Consumer,10,10,2333,553,Champions
FW-143954,Fred Wasserman,Corporate,363,3,81,121,Lost Customers
PT-190902,Pete Takahito,Consumer,147,7,2553,344,Loyal Customers
AB-1501,Aimee Bixby,Consumer,399,4,3145,124,Lost Customers
MZ-75151,Mary Zewe,Corporate,120,6,1234,342,Loyal Customers
SP-206202,Stefania Perrino,Corporate,58,7,3492,444,Champions
NR-85501,Nick Radford,Consumer,60,3,305,421,Potential/Others
KD-164952,Keith Dawkins,Corporate,56,10,5900,455,Champions
AA-103752,Allen Armold,Consumer,318,3,560,212,Lost Customers
SR-107401,Steven Roelle,Home Office,97,2,158,311,Potential/Others
PT-190901,Pete Takahito,Consumer,125,6,2798,344,Loyal Customers
RA-198853,Ruben Ausman,Corporate,482,4,3354,134,At Risk
BP-111854,Ben Peterman,Corporate,2,9,3676,554,Champions
EB-39302,Eric Barreto,Consumer,8,5,972,532,Loyal Customers
AR-5701,Anemone Ratner,Consumer,295,3,970,212,Lost Customers
KH-65102,Keith Herrera,Consumer,502,2,72,111,Lost Customers
BV-112454,Benjamin Venier,Corporate,335,5,1522,233,At Risk
DL-134952,Dionis Lloyd,Corporate,23,8,5618,555,Champions
BF-110051,Barry Franz,Home Office,9,9,14563,555,Champions
ST-205302,Shui Tom,Consumer,7,10,1308,552,Champions
RB-94351,Richard Bierner,Consumer,217,2,215,211,Lost Customers
EA-140353,Erin Ashbrook,Corporate,192,9,4285,255,At Risk
CS-124901,Cindy Schnelling,Corporate,78,8,2831,344,Loyal Customers
MN-79351,Michael Nguyen,Consumer,31,3,71,521,Potential/Others
CA-19652,Carol Adams,Corporate,128,5,2448,333,Loyal Customers
CR-128202,Cyra Reiten,Home Office,61,8,1284,442,Champions
MS-78302,Melanie Seite,Consumer,5,5,4017,534,Loyal Customers
VP-117301,Victor Preis,Home Office,1009,1,129,111,Lost Customers
KH-63601,Katherine Hughes,Consumer,119,4,1616,323,Potential/Others
CM-121154,Chad McGuire,Consumer,9,4,1662,523,Potential/Others
VM-116852,Valerie Mitchum,Home Office,464,4,801,132,At Risk
AR-8251,Anthony Rawles,Corporate,34,3,1704,413,Potential/Others
ML-80401,Michelle Lonsdale,Corporate,45,4,1513,423,Potential/Others
CD-122802,Christina DeMoss,Consumer,42,6,3185,434,Loyal Customers
NP-86702,Nora Paige,Consumer,483,4,919,132,At Risk
RS-198701,Roy Skaria,Home Office,191,4,1460,233,At Risk
JR-56701,Jim Radford,Consumer,602,2,1480,113,Lost Customers
RS-194203,Ricardo Sperren,Corporate,484,7,3292,144,At Risk
ES-140802,Erin Smith,Corporate,188,5,2036,233,At Risk
JD-157904,John Dryer,Consumer,118,5,2153,333,Loyal Customers
AC-4502,Amy Cox,Consumer,920,2,147,111,Lost Customers
MO-179504,Michael Oakman,Consumer,181,2,154,211,Lost Customers
AH-6902,Anna Häberlin,Corporate,601,2,869,112,Lost Customers
PC-90002,Pauline Chand,Home Office,1004,1,120,111,Lost Customers
CK-22052,Chloris Kastensmidt,Consumer,94,4,947,322,Potential/Others
ML-73952,Marina Lichtenstein,Corporate,171,3,553,222,Lost Customers
AA-103753,Allen Armold,Consumer,35,7,1861,443,Champions
BF-12752,Beth Fritzler,Corporate,129,6,985,332,Loyal Customers
LS-172303,Lycoris Saunders,Consumer,191,6,1949,243,At Risk
CS-124602,Chuck Sachs,Consumer,7,7,6210,545,Champions
DM-135252,Don Miller,Corporate,59,4,3505,424,Potential/Others
BP-110501,Barry Pond,Corporate,364,3,671,112,Lost Customers
JM-61951,Justin MacKendrick,Consumer,118,3,535,321,Potential/Others
AB-151,Aaron Bergman,Consumer,413,2,2125,113,Lost Customers
AF-108851,Art Foster,Consumer,77,10,8347,455,Champions
HG-150251,Hunter Glantz,Consumer,91,9,6510,355,Loyal Customers
BF-111703,Ben Ferrer,Home Office,20,8,3179,544,Champions
LH-169003,Lena Hernandez,Consumer,177,7,3384,244,At Risk
JS-156851,Jim Sink,Corporate,41,7,7329,445,Champions
DB-34051,Denny Blanton,Consumer,558,2,548,112,Lost Customers
DB-36151,Doug Bickford,Consumer,108,3,2686,324,Potential/Others
TH-215503,Tracy Hopkins,Home Office,6,10,2972,554,Champions
AH-1201,Adrian Hane,Home Office,600,3,1476,113,Lost Customers
CM-124452,Chuck Magee,Consumer,85,5,4322,335,Loyal Customers
CD-119803,Carol Darley,Consumer,89,7,3170,344,Loyal Customers
RD-199003,Ruben Dartt,Consumer,33,13,4066,454,Champions
SK-99902,Sally Knutson,Consumer,31,4,1327,532,Loyal Customers
GA-145153,George Ashbrook,Consumer,429,8,2436,153,At Risk
NP-186702,Nora Paige,Consumer,192,8,6412,255,At Risk
RD-196604,Robert Dilbeck,Home Office,115,5,2787,334,Loyal Customers
EB-141104,Eugene Barchas,Consumer,114,6,3073,344,Loyal Customers
AW-108404,Anthony Witt,Consumer,21,4,649,522,Potential/Others
KC-166751,Kimberly Carter,Corporate,3,4,1752,523,Potential/Others
HJ-148754,Heather Jas,Home Office,127,5,359,331,Loyal Customers
HZ-149502,Henia Zydlo,Consumer,37,6,3085,444,Champions
JE-157453,Joel Eaton,Consumer,68,8,6511,455,Champions
CP-120853,Cathy Prescott,Corporate,177,7,3262,244,At Risk
RA-199151,Russell Applegate,Consumer,143,6,3895,344,Loyal Customers
AH-102103,Alan Hwang,Consumer,8,12,7031,555,Champions
FG-142601,Frank Gastineau,Home Office,210,5,5148,235,At Risk
PP-189553,Paul Prost,Home Office,56,6,533,441,Champions
IM-150551,Ionia McGrath,Consumer,512,2,362,111,Lost Customers
TP-211304,Theone Pippenger,Consumer,9,9,4456,555,Champions
MB-180851,Mick Brown,Consumer,113,4,6116,325,Potential/Others
DH-136753,Duane Huffman,Home Office,24,7,822,542,Champions
MG-181452,Mike Gockenbach,Consumer,38,4,9501,425,Potential/Others
CA-20551,Cathy Armstrong,Home Office,990,1,1002,112,Lost Customers
MH-180252,Michelle Huthwaite,Consumer,74,8,5120,455,Champions
MK-79053,Michael Kennedy,Corporate,150,5,712,332,Loyal Customers
EM-140653,Erin Mull,Consumer,210,6,2097,243,At Risk
SH-106351,Stefanie Holloman,Corporate,159,4,658,232,At Risk
JH-59102,Jonathan Howell,Consumer,990,1,125,111,Lost Customers
RD-198103,Ross DeVincentis,Home Office,107,7,2519,343,Loyal Customers
FP-143203,Frank Preis,Consumer,30,8,751,552,Champions
WB-218503,William Brown,Consumer,105,9,3780,354,Loyal Customers
Dp-32401,Dean percer,Home Office,470,4,382,121,Lost Customers
MP-179654,Michael Paige,Corporate,73,9,3984,454,Champions
MR-175451,Mathew Reese,Home Office,98,8,4797,355,Loyal Customers
DB-130603,Dave Brooks,Consumer,48,4,1169,422,Potential/Others
CV-128051,Cynthia Voltz,Corporate,5,5,3384,534,Loyal Customers
RW-196903,Robert Waldorf,Consumer,16,6,1113,542,Champions
KM-66602,Khloe Miller,Consumer,84,2,170,311,Potential/Others
JD-58953,Jonathan Doherty,Corporate,3,2,375,511,Potential/Others
JC-153853,Jenna Caffey,Consumer,9,11,4676,555,Champions
SH-206352,Stefanie Holloman,Corporate,31,8,6349,555,Champions
OT-187304,Olvera Toch,Consumer,66,5,3819,434,Loyal Customers
MG-182052,Mitch Gastineau,Corporate,3,11,5544,555,Champions
MW-182203,Mitch Webber,Consumer,275,11,2241,253,At Risk
RS-198703,Roy Skaria,Home Office,78,7,2399,343,Loyal Customers
JK-160904,Juliana Krohn,Consumer,29,3,3748,524,Potential/Others
DM-129553,Dario Medina,Corporate,266,9,7304,255,At Risk
DK-131502,David Kendrick,Corporate,168,6,5970,235,At Risk
SM-109052,Susan MacKendrick,Consumer,983,1,136,111,Lost Customers
CP-120852,Cathy Prescott,Corporate,70,5,1632,433,Loyal Customers
ML-173953,Marina Lichtenstein,Corporate,381,7,3221,144,At Risk
GM-145002,Gene McClure,Consumer,505,3,286,121,Lost Customers
MV-181902,Mike Vittorini,Consumer,59,10,2796,454,Champions
RD-194803,Rick Duston,Consumer,64,10,5769,455,Champions
MG-176951,Maureen Gnade,Consumer,1,11,6960,555,Champions
KM-67201,Kunst Miller,Consumer,350,3,2928,124,Lost Customers
LS-169454,Linda Southworth,Corporate,179,6,2845,244,At Risk
DL-133151,Delfina Latchford,Consumer,225,4,1850,223,Lost Customers
LS-72001,Luke Schmidt,Corporate,384,4,341,121,Lost Customers
PW-90302,Pauline Webber,Corporate,561,4,574,132,At Risk
AG-106753,Anna Gayman,Consumer,401,4,3606,124,Lost Customers
AS-451,Aaron Smayling,Corporate,777,2,1234,112,Lost Customers
TS-210852,Thais Sissman,Consumer,42,5,2743,434,Loyal Customers
GB-145303,George Bell,Corporate,295,4,755,222,Lost Customers
DR-129403,Daniel Raglin,Home Office,49,7,1696,443,Champions
JW-152204,Jane Waco,Corporate,43,6,7722,445,Champions
TS-111602,Theresa Swint,Corporate,106,4,484,331,Loyal Customers
ML-182653,Muhammed Lee,Consumer,477,5,1591,133,At Risk
LH-170203,Lisa Hazard,Consumer,42,7,3880,444,Champions
MA-179952,Michelle Arnett,Home Office,123,4,1634,323,Potential/Others
DB-131204,David Bremer,Corporate,49,7,2974,444,Champions
BP-11552,Becky Pak,Consumer,975,1,175,111,Lost Customers
BF-112152,Benjamin Farhat,Home Office,27,7,2734,544,Champions
SO-203351,Sean O'Donnell,Consumer,191,7,6035,245,At Risk
RM-196751,Robert Marley,Home Office,629,3,898,122,Lost Customers
RA-92851,Ralph Arnett,Consumer,255,7,2760,244,At Risk
RB-197053,Roger Barcio,Home Office,445,4,1930,133,At Risk
DC-128501,Dan Campbell,Consumer,98,7,3085,344,Loyal Customers
LC-168704,Lena Cacioppo,Consumer,28,8,2502,553,Champions
JB-160454,Julia Barnett,Home Office,8,5,2518,533,Loyal Customers
KH-163303,Katharine Harms,Corporate,426,3,563,122,Lost Customers
AG-104953,Andrew Gjertsen,Corporate,201,4,2110,223,Lost Customers
AG-109003,Arthur Gainer,Consumer,58,3,2276,413,Potential/Others
SV-208154,Stuart Van,Corporate,77,4,1271,332,Loyal Customers
DO-134353,Denny Ordway,Consumer,65,12,2184,453,Champions
MB-173051,Maria Bertelson,Consumer,191,4,7524,225,Lost Customers
TG-116401,Trudy Glocke,Consumer,224,3,469,221,Lost Customers
KD-166153,Ken Dana,Corporate,76,8,2376,453,Champions
AG-106754,Anna Gayman,Consumer,98,7,3489,344,Loyal Customers
MC-76352,Matthew Clasen,Corporate,665,2,59,111,Lost Customers
SR-207403,Steven Roelle,Home Office,124,8,2373,353,Loyal Customers
CC-25501,Clay Cheatham,Consumer,272,3,321,221,Lost Customers
JO-151453,Jack O'Briant,Corporate,91,3,624,322,Potential/Others
CS-23552,Christine Sundaresam,Consumer,57,6,381,431,Loyal Customers
JR-162102,Justin Ritter,Corporate,19,7,1888,543,Champions
LC-169602,Lindsay Castell,Home Office,62,8,3477,454,Champions
AS-1351,Adrian Shami,Home Office,967,1,187,111,Lost Customers
MJ-177402,Max Jones,Consumer,54,4,2549,424,Potential/Others
RO-197803,Rose O'Brian,Consumer,190,5,965,232,At Risk
CY-127451,Craig Yedwab,Corporate,70,8,3267,444,Champions
DW-134801,Dianna Wilson,Home Office,66,7,5313,445,Champions
PJ-88351,Patrick Jones,Corporate,301,3,581,222,Lost Customers
LL-168401,Lauren Leatherbury,Consumer,118,5,2678,334,Loyal Customers
GP-47402,Guy Phonely,Corporate,152,4,1196,222,Lost Customers
SG-104702,Sheri Gordon,Consumer,129,2,2420,313,Potential/Others
RW-196301,Rob Williams,Corporate,322,4,3001,234,At Risk
PK-189103,Paul Knutson,Home Office,99,8,3644,354,Loyal Customers
EB-139752,Erica Bern,Corporate,143,6,4893,345,Loyal Customers
DV-130452,Darrin Van Huff,Corporate,97,6,2210,343,Loyal Customers
RO-197804,Rose O'Brian,Consumer,36,7,3816,444,Champions
MC-172753,Marc Crier,Consumer,143,8,3672,354,Loyal Customers
AB-601,Adam Bellavance,Home Office,36,3,1483,413,Potential/Others
